0.002320185614849188,0.8439509059029808,0.5256471335557411,0.8439509059029808
0.004640371229698376,0.7710656316160904,0.8439509059029808,0.7710656316160904
0.0069605568445475635,0.7853925353925356,0.7710656316160904,0.7853925353925356
0.009280742459396751,0.7878534614848861,0.7853925353925356,0.7878534614848861
0.01160092807424594,0.833048822123592,0.7878534614848861,0.833048822123592
0.013921113689095127,0.6395397199500904,0.833048822123592,0.6395397199500904
0.016241299303944315,0.890675895765473,0.6395397199500904,0.890675895765473
0.018561484918793503,0.34832438705933483,0.890675895765473,0.34832438705933483
0.02088167053364269,0.7771853826502276,0.34832438705933483,0.7771853826502276
0.02320185614849188,0.9723856646162077,0.7771853826502276,0.9723856646162077
0.025522041763341066,0.0,0.9723856646162077,0.0
0.027842227378190254,0.6315049226441597,0.0,0.6315049226441597
0.030162412993039442,0.07511947431302189,0.6315049226441597,0.07511947431302189
0.03248259860788863,0.9478556001234181,0.07511947431302189,0.9478556001234181
0.03480278422273782,0.2938953155423202,0.9478556001234181,0.2938953155423202
0.037122969837587005,0.1154828819621891,0.2938953155423202,0.1154828819621891
0.03944315545243619,0.1293749148849229,0.1154828819621891,0.1293749148849229
0.04176334106728538,0.9948150708606978,0.1293749148849229,0.9948150708606978
0.04408352668213457,0.9384911812657456,0.9948150708606978,0.9384911812657456
0.04640371229698376,0.9183093885733311,0.9384911812657456,0.9183093885733311
0.048723897911832945,0.7306133854967178,0.9183093885733311,0.7306133854967178
0.05104408352668213,0.43810472396129524,0.7306133854967178,0.43810472396129524
0.05336426914153132,0.8376193975018397,0.43810472396129524,0.8376193975018397
0.05568445475638051,0.12991854204058664,0.8376193975018397,0.12991854204058664
0.058004640371229696,0.9954198473282478,0.12991854204058664,0.9954198473282478
0.060324825986078884,0.7812091503267952,0.9954198473282478,0.7812091503267952
0.06264501160092807,0.7470747074707503,0.7812091503267952,0.7470747074707503
0.06496519721577726,0.8997947378242203,0.7470747074707503,0.8997947378242203
0.06728538283062645,0.04821802935010595,0.8997947378242203,0.04821802935010595
0.06960556844547564,0.0,0.04821802935010595,0.0
0.07192575406032482,1.0,0.0,1.0
0.07424593967517401,0.7409926204601374,1.0,0.7409926204601374
0.0765661252900232,0.05028386050284364,0.7409926204601374,0.05028386050284364
0.07888631090487239,0.6972369194591436,0.05028386050284364,0.6972369194591436
0.08120649651972157,0.5964118312590945,0.6972369194591436,0.5964118312590945
0.08352668213457076,0.9740729574917084,0.5964118312590945,0.9740729574917084
0.08584686774941995,0.2005234840773589,0.9740729574917084,0.2005234840773589
0.08816705336426914,0.12635565501807944,0.2005234840773589,0.12635565501807944
0.09048723897911833,0.8122876050795934,0.12635565501807944,0.8122876050795934
0.09280742459396751,0.7818214095508632,0.8122876050795934,0.7818214095508632
0.0951276102088167,0.6979397781299577,0.7818214095508632,0.6979397781299577
0.09744779582366589,0.10217546362339565,0.6979397781299577,0.10217546362339565
0.09976798143851508,0.746899746003278,0.10217546362339565,0.746899746003278
0.10208816705336426,0.048773144663557304,0.746899746003278,0.048773144663557304
0.10440835266821345,0.7767448948491267,0.048773144663557304,0.7767448948491267
0.10672853828306264,0.21774071266110656,0.7767448948491267,0.21774071266110656
0.10904872389791183,0.7591892820336695,0.21774071266110656,0.7591892820336695
0.11136890951276102,0.3996023856858815,0.7591892820336695,0.3996023856858815
0.1136890951276102,0.9044838373305463,0.3996023856858815,0.9044838373305463
0.11600928074245939,0.9860995273839078,0.9044838373305463,0.9860995273839078
0.11832946635730858,0.778047669652354,0.9860995273839078,0.778047669652354
0.12064965197215777,0.32426604743739496,0.778047669652354,0.32426604743739496
0.12296983758700696,0.09013398294762376,0.32426604743739496,0.09013398294762376
0.12529002320185614,0.22179759377212344,0.09013398294762376,0.22179759377212344
0.12761020881670534,0.43725231175693763,0.22179759377212344,0.43725231175693763
0.12993039443155452,0.45104104699583913,0.43725231175693763,0.45104104699583913
0.13225058004640372,0.38054138877990895,0.45104104699583913,0.38054138877990895
0.1345707656612529,0.774289985052321,0.38054138877990895,0.774289985052321
0.1368909512761021,0.5423921271763884,0.774289985052321,0.5423921271763884
